3.500000000000e-01;-5.165625000000e+00;-9.800000000000e-04
1.575000000000e+00;-5.165625000000e+00;-9.798000000000e-04
2.800000000000e+00;-5.165625000000e+00;-9.796000000000e-04
3.762500000000e+00;-5.165625000000e+00;-9.794000000000e-04
4.550000000000e+00;-5.165625000000e+00;-9.792000000000e-04
4.987500000000e+00;-5.165625000000e+00;-9.790000000000e-04
5.162500000000e+00;-5.165625000000e+00;-9.788000000000e-04
4.987500000000e+00;-5.165625000000e+00;-9.786000000000e-04
4.462500000000e+00;-5.165625000000e+00;-9.784000000000e-04
3.675000000000e+00;-5.165625000000e+00;-9.782000000000e-04
2.712500000000e+00;-5.165625000000e+00;-9.780000000000e-04
1.487500000000e+00;-5.165625000000e+00;-9.778000000000e-04
1.750000000000e-01;-5.165625000000e+00;-9.776000000000e-04
-1.050000000000e+00;-5.165625000000e+00;-9.774000000000e-04
-2.362500000000e+00;-5.165625000000e+00;-9.772000000000e-04
-3.412500000000e+00;-5.165625000000e+00;-9.770000000000e-04
-4.287500000000e+00;-5.165625000000e+00;-9.768000000000e-04
-4.900000000000e+00;-5.165625000000e+00;-9.766000000000e-04
-5.250000000000e+00;-5.165625000000e+00;-9.764000000000e-04
-5.162500000000e+00;-5.165625000000e+00;-9.762000000000e-04
-4.900000000000e+00;-5.165625000000e+00;-9.760000000000e-04
-4.200000000000e+00;-5.165625000000e+00;-9.758000000000e-04
-3.325000000000e+00;-5.165625000000e+00;-9.756000000000e-04
-2.187500000000e+00;-5.165625000000e+00;-9.754000000000e-04
-9.625000000000e-01;-5.165625000000e+00;-9.752000000000e-04
3.500000000000e-01;-5.165625000000e+00;-9.750000000000e-04
1.575000000000e+00;-5.165625000000e+00;-9.748000000000e-04
2.800000000000e+00;-5.165625000000e+00;-9.746000000000e-04
3.762500000000e+00;-5.165625000000e+00;-9.744000000000e-04
4.550000000000e+00;-5.165625000000e+00;-9.742000000000e-04
4.987500000000e+00;-5.165625000000e+00;-9.740000000000e-04
5.162500000000e+00;-5.165625000000e+00;-9.738000000000e-04
4.987500000000e+00;-5.165625000000e+00;-9.736000000000e-04
4.462500000000e+00;-5.165625000000e+00;-9.734000000000e-04
3.675000000000e+00;-5.165625000000e+00;-9.732000000000e-04
2.712500000000e+00;-5.165625000000e+00;-9.730000000000e-04
1.487500000000e+00;-5.165625000000e+00;-9.728000000000e-04
1.750000000000e-01;-5.165625000000e+00;-9.726000000000e-04
-1.050000000000e+00;-5.165625000000e+00;-9.724000000000e-04
-2.362500000000e+00;-5.165625000000e+00;-9.722000000000e-04
-3.412500000000e+00;-5.165625000000e+00;-9.720000000000e-04
-4.287500000000e+00;-5.079531250000e+00;-9.718000000000e-04
-4.900000000000e+00;-5.165625000000e+00;-9.716000000000e-04
-5.250000000000e+00;-5.165625000000e+00;-9.714000000000e-04
-5.250000000000e+00;-5.165625000000e+00;-9.712000000000e-04
-4.900000000000e+00;-5.165625000000e+00;-9.710000000000e-04
-4.200000000000e+00;-5.165625000000e+00;-9.708000000000e-04
-3.325000000000e+00;-5.165625000000e+00;-9.706000000000e-04
-2.187500000000e+00;-5.165625000000e+00;-9.704000000000e-04
-9.625000000000e-01;-5.165625000000e+00;-9.702000000000e-04
3.500000000000e-01;-5.165625000000e+00;-9.700000000000e-04
1.575000000000e+00;-5.165625000000e+00;-9.698000000000e-04
2.800000000000e+00;-5.165625000000e+00;-9.696000000000e-04
3.762500000000e+00;-5.165625000000e+00;-9.694000000000e-04
4.550000000000e+00;-5.165625000000e+00;-9.692000000000e-04
4.987500000000e+00;-5.165625000000e+00;-9.690000000000e-04
5.162500000000e+00;-5.165625000000e+00;-9.688000000000e-04
4.987500000000e+00;-5.079531250000e+00;-9.686000000000e-04
4.462500000000e+00;-5.165625000000e+00;-9.684000000000e-04
3.675000000000e+00;-5.165625000000e+00;-9.682000000000e-04
2.712500000000e+00;-5.165625000000e+00;-9.680000000000e-04
1.487500000000e+00;-5.165625000000e+00;-9.678000000000e-04
1.750000000000e-01;-5.165625000000e+00;-9.676000000000e-04
-1.137500000000e+00;-5.165625000000e+00;-9.674000000000e-04
-2.362500000000e+00;-5.165625000000e+00;-9.672000000000e-04
-3.412500000000e+00;-5.165625000000e+00;-9.670000000000e-04
-4.287500000000e+00;-5.165625000000e+00;-9.668000000000e-04
-4.900000000000e+00;-5.165625000000e+00;-9.666000000000e-04
-5.250000000000e+00;-5.165625000000e+00;-9.664000000000e-04
