2.5416666667e+05;9.5297805613e-01;1.7451592202e-01;9.6882556866e-01;1.8112005150e-01
2.5625000000e+05;1.1012543776e+00;1.7775516236e-02;1.1013978269e+00;1.6139752190e-02
2.5833333333e+05;1.1317500033e+00;-1.1134839714e-01;1.1372143754e+00;-9.8070414793e-02
2.6041666667e+05;8.7648881756e-01;4.5024293161e-01;9.8536863395e-01;4.7453898192e-01
2.6250000000e+05;1.0681116121e+00;1.6392088683e-01;1.0806167096e+00;1.5227983659e-01
2.6458333333e+05;1.0529070950e+00;-4.6923318439e-02;1.0539521567e+00;-4.4536019461e-02
2.6666666667e+05;1.1643636006e+00;8.6218452341e-02;1.1675513761e+00;7.3912812371e-02
2.6875000000e+05;1.1620849299e+00;2.6596133315e-02;1.1623892372e+00;2.2882571187e-02
2.7083333333e+05;9.6775532017e-01;2.4951727410e-01;9.9940443755e-01;2.5233528143e-01
2.7291666667e+05;1.0235188673e+00;1.9986373121e-01;1.0428501248e+00;1.9284450484e-01
2.7500000000e+05;9.5582001427e-01;1.2110818366e-01;9.6346203445e-01;1.2603444869e-01
2.7708333333e+05;1.0420237867e+00;1.3099978329e-01;1.0502259353e+00;1.2506059801e-01
2.7916666667e+05;1.2983213490e+00;-8.9089636016e-02;1.3013743845e+00;-6.8511698765e-02
2.8125000000e+05;9.0623050006e-01;2.0263002950e-01;9.2860790870e-01;2.1997823462e-01
2.8333333333e+05;9.7564504298e-01;1.8355339552e-01;9.9276135043e-01;1.8596172451e-01
2.8541666667e+05;1.1510538764e+00;-1.3319680874e-02;1.1511309397e+00;-1.1571210238e-02
2.8750000000e+05;1.1068000200e+00;1.4434810193e-01;1.1161732208e+00;1.2968732958e-01
2.8958333333e+05;8.8304617399e-01;1.3717683751e-01;8.9363752727e-01;1.5411322109e-01
2.9166666667e+05;1.2063369473e+00;1.3390917274e-01;1.2137464715e+00;1.1055218989e-01
2.9375000000e+05;1.1232516762e+00;2.4881168838e-01;1.1504788500e+00;2.1799031558e-01
2.9583333333e+05;1.0751905742e+00;8.9866424117e-02;1.0789396392e+00;8.3388035866e-02
2.9791666667e+05;1.0353712451e+00;6.6191151777e-02;1.0374848836e+00;6.3842991133e-02
3.0000000000e+05;1.9179696562e+00;3.1147543530e-01;1.9430966391e+00;1.6099303459e-01
3.0208333333e+05;1.1321781676e+00;1.5790224028e-01;1.1431362651e+00;1.3857379712e-01
3.0416666667e+05;9.1420616056e-01;4.5449812733e-02;9.1533523339e-01;4.9674160745e-02
3.0625000000e+05;1.0616860833e+00;8.9076784543e-02;1.0654163567e+00;8.3705200688e-02
3.0833333333e+05;1.3485444438e+00;2.1794361141e-01;1.3660422888e+00;1.6022854131e-01
3.1041666667e+05;7.1545372313e-01;-2.6599099693e-02;7.1594800233e-01;-3.7160830810e-02
3.1250000000e+05;9.5713384604e-01;1.0106950744e-01;9.6245532082e-01;1.0520612373e-01
3.1458333333e+05;9.5126814766e-01;2.3756278555e-01;9.8048312879e-01;2.4472709321e-01
3.1666666667e+05;1.0086379284e+00;8.0499644267e-02;1.0118451776e+00;7.9641438603e-02
3.1875000000e+05;9.5028673483e-01;-1.6307816339e-02;9.5042665328e-01;-1.7159258518e-02
3.2083333333e+05;1.2726369817e+00;6.3274495026e-01;1.4212568590e+00;4.6139870197e-01
3.2291666667e+05;1.1361119663e+00;2.4201104365e-01;1.1616022319e+00;2.0987990354e-01
3.2500000000e+05;9.5976177667e-01;6.1973545879e-02;9.6176056706e-01;6.4482279837e-02
3.2708333333e+05;1.1510671088e+00;3.4998107104e-01;1.2030969367e+00;2.9516753417e-01
3.2916666667e+05;7.6744780277e-01;8.0779391559e-01;1.1142293929e+00;8.1100521365e-01
3.3125000000e+05;8.8013632155e-01;-2.2862776423e-01;9.0934624819e-01;-2.5414702419e-01
3.3333333333e+05;1.0547214836e+00;-1.5612332041e-01;1.0662138149e+00;-1.4695615463e-01
3.3541666667e+05;9.9714982460e-01;-6.6852159180e-02;9.9938830485e-01;-6.6943065634e-02
3.3750000000e+05;1.0284337395e+00;-3.0335389469e-03;1.0284382134e+00;-2.9496602773e-03
3.3958333333e+05;9.8632653290e-01;-3.4598140845e-01;1.0452478962e+00;-3.3736753019e-01
