-1.471308860000e+00;0.000000000000e+00;-1.599989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.595989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.591989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.587989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.583989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.579989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.575989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.571989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.567989000000e-05
-1.450586200000e+00;0.000000000000e+00;-1.563989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.559989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.555989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.551989000000e-05
-1.450586200000e+00;0.000000000000e+00;-1.547989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.543989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.539989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.535989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.531989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.527989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.523989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.519989000000e-05
-1.450586200000e+00;0.000000000000e+00;-1.515989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.511989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.507989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.503989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.499989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.495989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.491989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.487989000000e-05
-1.450586200000e+00;-8.250000000000e-02;-1.483989000000e-05
-1.450586200000e+00;-8.250000000000e-02;-1.479989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.475989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.471989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.467989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.463989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.459989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.455989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.451989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.447989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.443989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.439989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.435989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.431989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.427989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.423989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.419989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.415989000000e-05
-1.450586200000e+00;0.000000000000e+00;-1.411989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.407989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.403989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.399989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.395989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.391989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.387989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.383989000000e-05
-1.471308860000e+00;0.000000000000e+00;-1.379989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.375989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.371989000000e-05
-1.471308860000e+00;-8.250000000000e-02;-1.367989000000e-05
